/gfxwj/20221114/7538a6c963554bf882834051bf1b93c9.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程竣工结算文件备案管理办法》的通知
/gfxwj/20221114/50d49d2f44dc4b70b6e9ed46fd3eb15b.html	关于进一步规范本市工程建设领域农民工工资专用账户管理工作的通知
/gfxwj/20220923/629a45329a9b4e93bd4ef3f33a2c1cd5.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程行政处罚裁量基准（2022年版）》的通知
/gfxwj/20220214/0c58a194bae94ba49f8897162e34b966.html	关于印发《上海市建设项目工程总承包招标评标办法》的通知
/gfxwj/20220705/be9dd899a2c2414ab95a97aa0bbce279.html	关于印发《上海市保障性租赁住房租赁管理办法（试行）》的通知
/gfxwj/20221114/4c72275a82664949a72f32208a366eaf.html	​关于印发《上海市保障性租赁住房项目认定办法（试行）》的通知
/gfxwj/20220705/e8d1b09ff6f0419e8a2a1153f57000c0.html	关于印发《本市新建住宅工程“业主房屋质量预看房”制度（试行）》的通知
/gfxwj/20211104/fb267dd987094e008e7c4e7f65234274.html	关于印发《上海市在沪建设工程勘察设计企业信用评价管理办法（试行）》的通知
/gfxwj/20210930/c0789a87c1664e139f9b913cbdea9ee9.html	上海市住房和城乡建设管理委员会关于修订印发《上海市建设工程评标专家和评标专家库管理办法》的通知
/gfxwj/20211109/c3bbd05093f24a398f673b3420618e3e.html	关于本市城市基础设施配套费征收标准和使用范围等有关事项的通知
/gfxwj/20210930/0ed5658e5dd24edba5ad53b479359436.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程勘察设计单位项目主要负责人工程质量违法违规行为记分管理办法》的通知
/gfxwj/20211108/a271e15a61a94fdbbe93e665333ac5ab.html	上海市住房和城乡建设管理委员会关于印发《上海市绿色建筑标识管理实施细则》的通知
/gfxwj/20211108/7fa71f6c308b4939baf144edc86c03df.html	关于延长《上海市建设工程企业资质动态监督管理办法》有效期的通知
/gfxwj/20210323/90834d974dae442c9d51d9f21caa5f42.html	关于印发《关于建立上海市乡村建筑师名录的实施意见》的通知
/gfxwj/20250513/fa9a5b28073e436bae16c60822380332.html	上海市住房和城乡建设管理委员会关于印发《关于建立上海市乡村建筑师名录的实施意见》的通知
/gfxwj/20210628/3c3eec215c5d4c41877afc1c25743b5c.html	上海市住房和城乡建设管理委员会关于印发《上海市建设项目工程总承包管理办法》的通知
/gfxwj/20210701/41be960e4687499ca6f90605484920e5.html	关于印发《上海市燃气事故调查处理规定》 的通知
/gfxwj/20201230/33f7baa673b64c34b4c30187d6311523.html	上海市住房和城乡建设管理委员会关于印发《上海市建设工程生产安全事故行业调查办法（试行）》的通知
/gfxwj/20201110/fd3056f63f48437eb6055f05d4c09ed9.html	关于延长《上海市建设工程基坑降水管理规定》有效期的通知
/gfxwj/20201110/2fed439d12cb4f8ab5fafc0660b7940e.html	关于延长《上海市建设工程初步(总体)设计文件抗震设防审查管理办法》有效期的通知
/gfxwj/20201029/de75328ff70549a69e729a6132e1b8ad.html	关于印发《上海市建筑节能和绿色建筑示范项目专项扶持办法》的通知
/gfxwj/20201029/3a8ced151dae47daacbc372354a65cdd.html	关于印发《上海市建设工程建设单位首要质量责任管理规定》的通知
/gfxwj/20201110/fed36604a9c041e5893e34136f12ceac.html	关于印发《上海市建设工程采用尚无国家技术标准的新技术、新材料技术论证管理办法》的通知
/gfxwj/20201110/264e039806ee40838ab2d47600f739d7.html	关于延长《上海市建设工程评标专家和评标专家库管理办法》有效期的通知
/gfxwj/20201110/8bdd19162d874f33b36168a70dd8c1d4.html	关于延长《上海市建设工程施工项目经理质量安全违法违规行为记分管理办法》有效期的通知
/gfxwj/20201110/c0f32e92a784437b96d843b0580c6f13.html	关于延长《上海市危险性较大的分部分项工程专家论证管理办法》有效期的通知
/gfxwj/20201111/445ae3c0883a442cab574903b5122cd0.html	关于印发《上海市建设工程安全生产责任保险实施细则》的通知
/gfxwj/20201110/d8caff6fb143487884128985a34c4d53.html	​关于延长《上海市建设工程材料使用监督管理规定》有效期的通知
/gfxwj/20200824/00e163b360604ea8a7c94808665d6ae7.html	关于印发《上海市在沪建筑业企业信用评价管理办法》的通知
/gfxwj/20201110/bd678e8c7a3e4d1083e3e00c8fbf5bf3.html	关于延长《上海市建设工程合同信息报送管理规定》有效期的通知
/gfxwj/20200708/8245fd288dec4b8e8e5b4349ea31aa28.html	关于延长《上海市建筑工程施工许可管理实施细则》有效期的通知
/gfxwj/20200708/8b67e4ef255a441f99bbdc60c14af323.html	关于印发《上海市建设工程消防设计审查验收管理办法（试行）》的通知
/gfxwj/20200615/facee835090648dc8dee2f3cbc2b6366.html	上海市住房和城乡建设管理委员会关于印发《上海市建筑施工机械安全监督管理规定》的通知
/gfxwj/20200702/5774a0ba63d14252846d18f1278d8144.html	关于印发《上海市建筑施工企业主要负责人、项目负责人和专职安全生产管理人员安全生产考核发证管理办法（试行）》的通知
/gfxwj/20200602/7f9f9a0726454cd7adba048bcf068629.html	关于印发《上海市共有产权保障住房准入标准和供应标准》的通知
/gfxwj/20201110/8d9b18ed08654d8b8db8677d2985fd1b.html	关于印发《上海市建设工程安全生产责任保险实施意见》的通知
/gfxwj/20201110/301a5c4dd02d4345bb7dc2269eb29070.html	关于印发《上海市建筑装饰装修工程管理实施办法》的通知
/gfxwj/20201110/f3a1c88853074de5b9a82bd0a7f412c2.html	关于印发《上海市二级造价工程师职业资格管理办法》的通知
/gfxwj/20191230/6975adb19ca9487bb3368633c514d7cc.html	关于印发《上海市共有产权保障住房申请对象住房面积核查办法》的通知
/gfxwj/20191230/85b0a8c7f2034cd6970ae2049abf66e7.html	关于印发《关于共有产权保障住房预（出）售合同网上备案和登记的实施办法》 的通知
/gfxwj/20191230/1dd8f6dd76d142eb90e43d97169971c8.html	关于印发《上海市房地产估价报告网上备案管理规定》的通知
/gfxwj/20191223/0f5098ec6c8544a19966d574ea9d811d.html	关于印发《上海市建（构）筑物拆除施工企业信用信息管理实施办法》的通知
/gfxwj/20191223/766761f95bb243bab50c2aaa33270283.html	关于单位保留使用权的成套住房处理有关问题的通知
/gfxwj/20191223/9849dc90284b4f32b8c754298f88ab35.html	关于加强本市住宅物业管理区域物业服务企业履行装修管理工作职责的通知
/gfxwj/20191223/89d3934ea38049dc97617146444966af.html	关于印发《上海市住房租赁合同网签备案操作规定》的通知
/gfxwj/20211123/e3c99861a1544531b2eac13035bebe92.html	关于公布部分规范性文件清理结果的通知
